product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,name,price,terms,section,season,material,origin
201204,Aisle,Yes,clothing,Yes,1391,Zara,TEXTURED JACKET NAVY,79.99,jackets,WOMAN,Autumn,Viscose,China
201205,Front of Store,No,clothing,No,665,Zara,TAILORED SUIT JACKET BURGUNDY,108.99,t-shirts,MAN,Winter,Wool Blend,Bangladesh
201206,Front of Store,Yes,clothing,Yes,1340,Zara,SATIN TEXTURED POCKET JACKET BROWN,19.99,jackets,WOMAN,Spring,Denim,Cambodia
201207,Aisle,Yes,clothing,No,1434,Zara,RIBBED MULTICOLOR SNEAKERS BLACK,28.99,sweaters,MAN,Spring,Linen Blend,Turkey
201208,End-cap,Yes,clothing,No,1202,Zara,HERRINGBONE TEXTURED JACKET GREY,42.99,jackets,MAN,Spring,Cotton,India
201209,End-cap,No,clothing,Yes,792,Zara,SLIM STRIPED JACQUARD T-SHIRT OLIVE,19.99,sweaters,MAN,Spring,Linen,China
201210,End-cap,Yes,clothing,No,1495,Zara,SLIM BASIC FOIL KNIT SWEATER,21,sweaters,WOMAN,Autumn,Wool Blend,Spain
201211,Aisle,No,clothing,Yes,602,Zara,OVERSIZED RIPPED STRAIGHT FIT JEANS KHAKI,119.99,t-shirts,MAN,Autumn,Wool Blend,China
201212,Aisle,No,clothing,No,1050,Zara,WASHED EFFECT BOMBER JACKET GREY,22,shoes,WOMAN,Spring,Cotton,Bangladesh
201213,End-cap,Yes,clothing,No,1569,Zara,RELAXED STRETCH SUIT JACKET,33,t-shirts,WOMAN,Winter,Polyester,China
201214,Front of Store,No,clothing,No,983,Zara,STRUCTURED STRUCTURED TEXT T-SHIRT BEIGE,39.99,jackets,WOMAN,Summer,Linen,Vietnam
201215,Front of Store,Yes,clothing,No,1696,Zara,BOMBER JACKET BROWN,24.95,jackets,WOMAN,Summer,Linen,Portugal
201216,Aisle,Yes,clothing,Yes,1316,Zara,DOUBLE-BREASTED TUXEDO JACKET BEIGE,30.95,jackets,MAN,Spring,Cotton,China
201217,Front of Store,No,clothing,No,977,Zara,HIGH-WAIST STRIPED KNIT SWEATER NAVY,63.99,jeans,WOMAN,Winter,Acrylic,Bangladesh
201218,End-cap,Yes,clothing,No,1531,Zara,STRETCH BAGGY FIT JEANS STONE,17.99,jackets,WOMAN,Autumn,Denim,China
201219,Front of Store,No,clothing,No,742,Zara,TAILORED TOPSTITCH SNEAKERS OLIVE,79.99,sweaters,WOMAN,Spring,Linen Blend,Cambodia
201220,Front of Store,Yes,clothing,Yes,1761,Zara,EMBROIDERED PLEATED WIDE FIT JEANS BROWN,18.99,jackets,WOMAN,Winter,Acrylic,China
201221,Front of Store,No,clothing,Yes,947,Zara,CROPPED SUEDE JACKET WHITE,15.95,jackets,MAN,Spring,Linen Blend,Bangladesh
201222,End-cap,No,clothing,No,739,Zara,SATIN STRUCTURED TEXT T-SHIRT BURGUNDY,99.99,t-shirts,WOMAN,Spring,Linen Blend,Bangladesh
201223,Front of Store,No,clothing,No,1019,Zara,KNIT WOOL BLEND KNIT SWEATER SAND,44.99,jeans,WOMAN,Winter,Wool Blend,Bangladesh
201224,End-cap,No,clothing,Yes,1162,Zara,STRUCTURED SUEDE FISHERMAN SANDALS TAUPE,25.99,jackets,WOMAN,Summer,Linen,China
201225,Aisle,No,clothing,No,961,Zara,DOUBLE-BREASTED TEXTURED DENIM JACKET LIMITED EDITION,19.95,jeans,WOMAN,Autumn,Acrylic,China
201226,Front of Store,No,clothing,No,892,Zara,PLEATED PADDED CORDUROY OVERSHIRT KHAKI,43.95,jackets,WOMAN,Winter,Wool Blend,Brazil
201227,End-cap,No,clothing,No,840,Zara,TAILORED SLIM FIT SUIT JACKET KHAKI,22.99,jackets,WOMAN,Autumn,Wool Blend,Bangladesh
201228,Aisle,No,clothing,No,800,Zara,STRETCH HERRINGBONE TEXTURED JACKET KHAKI,59.95,jackets,WOMAN,Autumn,Cotton,Bangladesh
201229,Aisle,Yes,clothing,Yes,1599,Zara,PLEATED OVERSIZED KNIT SWEATER BEIGE,19.99,jackets,MAN,Winter,Wool,Turkey
201230,Aisle,Yes,clothing,Yes,1451,Zara,STRETCH COTTON JACKET STONE,38.99,jackets,MAN,Summer,Linen Blend,Spain
201231,Front of Store,No,clothing,Yes,778,Zara,RELAXED BASIC KNIT SWEATER BLACK,79.99,t-shirts,MAN,Autumn,Wool Blend,India
201232,End-cap,No,clothing,Yes,822,Zara,CROPPED KNIT SWEATER WITH RIPS BEIGE,49.99,sweaters,MAN,Autumn,Wool,China
201233,Aisle,Yes,clothing,Yes,1268,Zara,TEXTURED SLIM FIT SUIT JACKET OLIVE,62.99,jackets,WOMAN,Spring,Polyester,Cambodia
201234,Aisle,No,clothing,Yes,771,Zara,PLEATED BOUCLÉ TEXTURED JACKET BLACK,15,jackets,MAN,Spring,Cotton,India
201235,End-cap,No,clothing,Yes,920,Zara,STRUCTURED TEXT T-SHIRT OLIVE,25.99,jackets,WOMAN,Spring,Linen,India
201236,Front of Store,Yes,clothing,Yes,1788,Zara,DOUBLE-BREASTED COTTON - LINEN BLEND JACKET BROWN,14.99,jackets,WOMAN,Summer,Linen,Bangladesh
201237,Front of Store,No,clothing,No,974,Zara,EMBROIDERED LIGHTWEIGHT BOMBER JACKET BLACK,39.99,jackets,WOMAN,Autumn,Wool,Cambodia
201238,End-cap,Yes,clothing,Yes,1389,Zara,HOODED DENIM JACKET ECRU,26.95,t-shirts,WOMAN,Spring,Cotton,Spain
201239,End-cap,No,clothing,No,774,Zara,LINEN TOPSTITCH SNEAKERS KHAKI,19.95,t-shirts,MAN,Spring,Cotton,Bangladesh
201240,Aisle,Yes,clothing,No,1735,Zara,RIBBED RETRO RUNNING SNEAKERS WHITE,35.99,t-shirts,WOMAN,Summer,Viscose,Bangladesh
201241,Aisle,No,clothing,No,751,Zara,UTILITY WAXED EFFECT PLAID JACKET BURGUNDY,59.99,t-shirts,WOMAN,Autumn,Polyester,China
201242,End-cap,No,clothing,No,1068,Zara,PLEATED ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER BURGUNDY,25.95,jackets,WOMAN,Winter,Wool Blend,China
201243,Aisle,Yes,clothing,No,1627,Zara,RELAXED PRINTED CROPPED FIT SHIRT LIMITED EDITION ECRU,22.99,t-shirts,WOMAN,Summer,Cotton,Morocco
201244,Front of Store,Yes,clothing,Yes,1276,Zara,TEXTURED COTTON OVERSHIRT GREY,53.99,jackets,MAN,Summer,Linen,China
201245,Aisle,No,clothing,No,848,Zara,RIBBED BASIC HEAVYWEIGHT T-SHIRT NAVY,22.99,sweaters,WOMAN,Spring,Linen,Bangladesh
201246,Aisle,Yes,clothing,No,1234,Zara,STRUCTURED SUEDE LACELESS SNEAKERS STONE,17.99,sweaters,WOMAN,Autumn,Wool,Turkey
201247,End-cap,No,clothing,No,745,Zara,KNIT PEARL SWEATER BLACK,69.99,jackets,WOMAN,Autumn,Wool Blend,Portugal
201248,Front of Store,Yes,clothing,No,1520,Zara,EMBROIDERED HIGH COLLAR KNIT SWEATER CHARCOAL,29.99,jackets,MAN,Winter,Wool Blend,Spain
201249,Front of Store,No,clothing,No,737,Zara,STRETCH PADDED BOMBER JACKET GREY,63.95,t-shirts,MAN,Winter,Wool,Pakistan
201250,End-cap,Yes,clothing,Yes,1697,Zara,RIBBED MIXED COLLAR JACKET TAUPE,38.99,jackets,WOMAN,Summer,Linen,Bangladesh
201251,Aisle,No,clothing,No,955,Zara,TEXTURED TECHNICAL JACKET WITH POCKETS BLACK,88.99,shoes,WOMAN,Winter,Wool Blend,Morocco
201252,End-cap,No,clothing,No,760,Zara,TAILORED TEXTURED POCKET OVERSHIRT WHITE,59.99,jackets,WOMAN,Spring,Linen,China
201253,Aisle,No,clothing,Yes,1002,Zara,DOUBLE-BREASTED OVERSIZED BOMBER JACKET CHARCOAL,22.99,jackets,WOMAN,Winter,Polyester,Morocco
201254,End-cap,No,clothing,Yes,847,Zara,OVERSIZED STRIPED KNIT SWEATER IVORY,49.99,sweaters,WOMAN,Autumn,Polyester,China
201255,End-cap,Yes,clothing,No,1397,Zara,OVERSIZED FAUX SHEARLING LINED SUEDE BOOTS NAVY,52.99,sweaters,WOMAN,Autumn,Wool Blend,Morocco
201256,End-cap,No,clothing,Yes,1044,Zara,TEXTURED SUEDE RETRO SNEAKERS NAVY,33.95,sweaters,WOMAN,Summer,Cotton,Portugal
201257,End-cap,No,clothing,Yes,772,Zara,BELTED KNIT SWEATER WITH BUTTONS WHITE,49,t-shirts,WOMAN,Autumn,Wool Blend,Bangladesh
201258,Aisle,No,clothing,Yes,667,Zara,SLIM FINE KNIT CROP SWEATER WHITE,99.95,jackets,MAN,Autumn,Wool Blend,Bangladesh
201259,End-cap,No,clothing,No,816,Zara,DOUBLE FACED JACKET SAND,19.99,jackets,MAN,Spring,Cotton,China
201260,End-cap,Yes,clothing,Yes,1489,Zara,LEATHER BIKER JACKET KHAKI,21.95,jackets,WOMAN,Autumn,Acrylic,Cambodia
201261,Aisle,Yes,clothing,Yes,1142,Zara,EMBROIDERED WOOL BLEND SUIT JACKET BROWN,30.99,jackets,MAN,Spring,Wool Blend,Bangladesh
201262,Front of Store,Yes,clothing,Yes,1558,Zara,PLEATED ALPACA BLEND OPEN KNIT SWEATER BEIGE,24.99,sweaters,MAN,Summer,Linen,Portugal
201263,Aisle,Yes,clothing,No,1447,Zara,BELTED WASHED TECHNICAL JACKET STONE,16.95,jackets,WOMAN,Autumn,Wool Blend,Morocco
201264,Front of Store,No,clothing,No,1031,Zara,PADDED BOMBER JACKET BROWN,33.95,jackets,WOMAN,Winter,Polyester,India
201265,Aisle,Yes,clothing,Yes,1688,Zara,CROPPED SUIT JACKET IN 100% LINEN NAVY,14.99,sweaters,WOMAN,Summer,Linen,Bangladesh
201266,Aisle,No,clothing,Yes,854,Zara,DOUBLE-BREASTED MULTIPIECE SNEAKERS BLACK,29.99,jackets,WOMAN,Autumn,Polyester,China
201267,Aisle,No,clothing,No,880,Zara,HIGH-WAIST TOPSTITCH SNEAKERS TAUPE,21.99,jackets,MAN,Winter,Polyester,China
201268,Aisle,No,clothing,Yes,784,Zara,PLEATED TEXTURED DENIM JACKET LIMITED EDITION BEIGE,49.99,t-shirts,WOMAN,Autumn,Denim,Morocco
201269,End-cap,Yes,clothing,No,1322,Zara,REGULAR STRETCH POCKET OVERSHIRT ECRU,13.99,shoes,MAN,Spring,Linen Blend,Cambodia
201270,End-cap,No,clothing,No,841,Zara,TAILORED FLEECE BOMBER JACKET BEIGE,74.99,jackets,MAN,Winter,Polyester,India
201271,End-cap,Yes,clothing,No,1360,Zara,RIBBED DENIM BOMBER JACKET,15.99,jackets,MAN,Spring,Denim,China
201272,End-cap,No,clothing,Yes,799,Zara,QUILTED STRUCTURED OVERSHIRT CHARCOAL,28.95,shoes,MAN,Summer,Linen Blend,Turkey
201273,End-cap,Yes,clothing,Yes,1555,Zara,KNIT SWEATER WITH PEARLS BEIGE,13.99,t-shirts,WOMAN,Autumn,Wool,Bangladesh
201274,Aisle,Yes,clothing,Yes,1221,Zara,CROPPED EMBROIDERED FOREST JACKET SKY BLUE,69.99,jackets,WOMAN,Autumn,Polyester,Morocco
201275,End-cap,Yes,clothing,Yes,1457,Zara,KNIT PLEATED WIDE FIT JEANS KHAKI,26.95,jackets,WOMAN,Autumn,Wool,Bangladesh
201276,Front of Store,Yes,clothing,Yes,1423,Zara,DOUBLE-BREASTED BOUCLÉ TEXTURED JACKET NAVY,38.99,jackets,WOMAN,Winter,Cotton,Bangladesh
201277,End-cap,No,clothing,Yes,815,Zara,TEXTURED WOOL BLEND KNIT SWEATER BLACK,32.99,jackets,WOMAN,Winter,Acrylic,China
201278,Aisle,Yes,clothing,Yes,1274,Zara,QUILTED BASIC HEAVYWEIGHT T-SHIRT GREY,20,jackets,MAN,Spring,Linen,Spain
201279,Front of Store,Yes,clothing,No,1476,Zara,QUILTED TECHNICAL JACKET WITH POCKETS BURGUNDY,45.99,jackets,WOMAN,Summer,Cotton,Vietnam
201280,End-cap,Yes,clothing,No,1304,Zara,REGULAR FINE KNIT CROP SWEATER BROWN,63.99,t-shirts,MAN,Winter,Polyester,China
201281,End-cap,No,clothing,No,867,Zara,UTILITY SUEDE HIGH-TOPS TAUPE,32.95,jackets,MAN,Winter,Polyester,Vietnam
201282,End-cap,No,clothing,No,889,Zara,RIBBED OVERSIZED CROPPED JACKET LIMITED EDITION KHAKI,29.95,jeans,MAN,Spring,Cotton,Brazil
201283,End-cap,No,clothing,Yes,965,Zara,LINEN FAUX FUR JEWEL SWEATER SKY BLUE,39.99,jackets,WOMAN,Spring,Cotton,Bangladesh
201284,Aisle,No,clothing,No,979,Zara,OVERSIZED FAUX LEATHER OVERSIZED JACKET LIMITED EDITION,29.99,jackets,WOMAN,Autumn,Cotton,Vietnam
201285,End-cap,Yes,clothing,No,1768,Zara,STRUCTURED COTTON JACKET STONE,34.99,t-shirts,WOMAN,Winter,Wool Blend,Spain
201286,Aisle,No,clothing,No,1018,Zara,STRETCH PUFFER JACKET WITH POUCH POCKET ECRU,17.99,jackets,WOMAN,Winter,Wool Blend,Portugal
201287,Aisle,Yes,clothing,No,1549,Zara,STRETCH PADDED CORDUROY OVERSHIRT SKY BLUE,25.95,jackets,WOMAN,Autumn,Polyester,China
201288,Aisle,No,clothing,Yes,818,Zara,RIBBED BOMBER JACKET CHARCOAL,35.95,jackets,MAN,Spring,Polyester,Bangladesh
201289,Aisle,No,clothing,Yes,879,Zara,SOFT JEWEL SWEATER CHARCOAL,59.95,jackets,WOMAN,Autumn,Wool Blend,China
201290,End-cap,Yes,clothing,Yes,1795,Zara,STRUCTURED WOOL BLEND KNIT SWEATER OLIVE,25.95,t-shirts,WOMAN,Winter,Polyester,Argentina
201291,Front of Store,Yes,clothing,Yes,1600,Zara,STRETCH RETRO SNEAKERS SKY BLUE,21.99,jeans,WOMAN,Autumn,Polyester,India
201292,Front of Store,No,clothing,No,860,Zara,OVERSIZED ZIPPERED JACKET OLIVE,49.95,jackets,WOMAN,Spring,Linen,Turkey
201293,End-cap,Yes,clothing,Yes,1129,Zara,DOUBLE STRAP SUEDE SANDALS TAUPE,78.99,t-shirts,WOMAN,Spring,Polyester,Vietnam
201294,Aisle,Yes,clothing,Yes,1657,Zara,REGULAR SOFT JEWEL SWEATER BROWN,20.95,jackets,WOMAN,Summer,Linen,Turkey
201295,Aisle,No,clothing,No,919,Zara,WASHED EFFECT BOMBER JACKET CHARCOAL,22.99,jackets,WOMAN,Autumn,Polyester,Brazil
201296,Aisle,No,clothing,Yes,1017,Zara,PLEATED FAUX FUR JEWEL SWEATER ECRU,32.95,jackets,WOMAN,Winter,Wool,Vietnam
201297,Front of Store,No,clothing,No,1073,Zara,OVERSIZED WOOL AND CASHMERE BLEND RIB SWEATER TAUPE,31.99,jackets,WOMAN,Winter,Wool,Morocco
201298,Front of Store,Yes,clothing,Yes,1486,Zara,RELAXED RETRO RUNNING SNEAKERS WHITE,16.99,jackets,WOMAN,Autumn,Polyester,Morocco
201299,Aisle,Yes,clothing,Yes,1593,Zara,STRUCTURED BASIC HEAVYWEIGHT T-SHIRT WHITE,18.95,jackets,WOMAN,Summer,Linen,India
201300,Front of Store,Yes,clothing,No,1493,Zara,STRETCH CHUNKY SNEAKERS,27.95,jackets,WOMAN,Winter,Wool,China
201301,Aisle,No,clothing,No,956,Zara,RIBBED OVERSIZED KNIT SWEATER TAUPE,67.99,shoes,WOMAN,Winter,Polyester,Cambodia
201302,End-cap,Yes,clothing,Yes,1426,Zara,RIBBED WAXED EFFECT PLAID JACKET WHITE,50,shoes,WOMAN,Spring,Linen,Bangladesh
201303,Aisle,No,clothing,No,859,Zara,BELTED KNIT SWEATER WITH PEARLS SAND,29.99,jackets,WOMAN,Autumn,Acrylic,Spain
201304,Aisle,No,clothing,No,734,Zara,PLEATED MULTI-PIECED RETRO SNEAKERS,29.95,jackets,MAN,Spring,Denim,China
201305,End-cap,No,clothing,Yes,882,Zara,EMBROIDERED TEXTURED JACKET BURGUNDY,25.99,jackets,WOMAN,Autumn,Polyester,China
201306,Aisle,Yes,clothing,Yes,1636,Zara,SLIM SUEDE PENNY LOAFERS SAND,39.99,t-shirts,WOMAN,Winter,Wool,Spain
201307,End-cap,No,clothing,Yes,911,Zara,STRUCTURED SUEDE FISHERMAN SANDALS TAUPE,77.99,shoes,WOMAN,Summer,Polyester,Vietnam
201308,End-cap,No,clothing,No,771,Zara,REGULAR STRETCH POCKET OVERSHIRT SAND,19.99,jackets,MAN,Spring,Linen Blend,Bangladesh
201309,Front of Store,No,clothing,No,832,Zara,KNIT SWEATER WITH PEARLS NAVY,54.99,sweaters,MAN,Winter,Wool Blend,China
201310,End-cap,No,clothing,No,701,Zara,DOUBLE-BREASTED KNIT SWEATER WITH RIPS BLACK,39.99,shoes,MAN,Autumn,Wool,Spain
201311,End-cap,Yes,clothing,Yes,1452,Zara,RELAXED WAXED EFFECT PLAID JACKET SKY BLUE,41.95,t-shirts,MAN,Summer,Polyester,Turkey
201312,Front of Store,No,clothing,No,861,Zara,TEXTURED POCKET JACKET TAUPE,35.99,jeans,MAN,Spring,Cotton,Bangladesh
201313,Aisle,No,clothing,No,1157,Zara,RIBBED CABLE KNIT METALLIC SWEATER IVORY,27.95,jeans,WOMAN,Winter,Wool Blend,China
201314,Aisle,Yes,clothing,No,1131,Zara,RELAXED OVERSHIRT IVORY,74.99,jackets,MAN,Spring,Linen,Portugal
201315,Aisle,No,clothing,No,950,Zara,QUILTED KNIT SWEATER WITH PIPING SAND,31,shoes,WOMAN,Winter,Wool,China
201316,End-cap,No,clothing,No,805,Zara,SATIN WASHED EFFECT BOMBER JACKET KHAKI,19.95,shoes,WOMAN,Autumn,Silk,India
201317,Aisle,No,clothing,Yes,890,Zara,TAILORED DENIM SHIRT TAUPE,29.99,sweaters,WOMAN,Autumn,Polyester,Turkey
201318,Aisle,Yes,clothing,Yes,1177,Zara,UTILITY STRUCTURED TEXT T-SHIRT WHITE,17.99,jackets,MAN,Spring,Cotton,Turkey
201319,Aisle,No,clothing,Yes,927,Zara,PLEATED CROPPED TEXTURED JACKET,35.95,jackets,WOMAN,Spring,Cotton,Morocco
201320,Aisle,Yes,clothing,Yes,1240,Zara,STRETCH FAUX SUEDE PATCH JACKET,67.95,jackets,WOMAN,Spring,Cotton,Bangladesh
201321,Aisle,Yes,clothing,Yes,1286,Zara,QUILTED FLEECE BOMBER JACKET BURGUNDY,17.99,shoes,MAN,Autumn,Wool Blend,Turkey
201322,Front of Store,No,clothing,No,940,Zara,MULTIPIECE SNEAKERS BURGUNDY,29.99,shoes,WOMAN,Autumn,Polyester,India
201323,Aisle,No,clothing,No,859,Zara,EMBROIDERED RETRO RUNNING SNEAKERS IVORY,39.95,t-shirts,WOMAN,Spring,Viscose,Morocco
201324,Aisle,Yes,clothing,No,1393,Zara,RIBBED STRAIGHT SUIT JACKET TAUPE,40,sweaters,WOMAN,Spring,Cotton,Bangladesh
201325,End-cap,No,clothing,No,937,Zara,STRUCTURED TWILL OVERSHIRT SAND,42.95,t-shirts,WOMAN,Winter,Acrylic,Turkey
201326,Front of Store,No,clothing,No,925,Zara,UTILITY DOUBLE STRAP SUEDE SANDALS GREY,22.99,jackets,WOMAN,Summer,Polyester,Spain
201327,Aisle,Yes,clothing,No,1652,Zara,WOOL BLEND TEXTURED JACKET,17.99,jeans,WOMAN,Winter,Wool Blend,India
201328,Front of Store,No,clothing,Yes,979,Zara,OVERSIZED BOUCLE TEXTURED VEST BLACK,38.95,jackets,MAN,Winter,Wool,Turkey
201329,Aisle,No,clothing,Yes,859,Zara,PLAID TIE DYE OVERSHIRT WHITE,76.95,jeans,MAN,Summer,Linen,Cambodia
201330,Front of Store,Yes,clothing,Yes,1281,Zara,RELAXED CONTRAST JACQUARD JACKET BLACK,15.99,jackets,MAN,Autumn,Polyester,Bangladesh
201331,End-cap,No,clothing,No,975,Zara,METAL BEAD KNIT SWEATER ECRU,65.99,t-shirts,WOMAN,Winter,Wool,India
201332,Front of Store,Yes,clothing,No,1447,Zara,STRUCTURED FINE KNIT CROP SWEATER SAND,43.95,sweaters,WOMAN,Autumn,Wool,Morocco
201333,Aisle,No,clothing,Yes,878,Zara,TAILORED TEXTURED WEAVE OVERSHIRT SAND,19.99,sweaters,WOMAN,Spring,Linen,Bangladesh
201334,End-cap,No,clothing,Yes,780,Zara,STRUCTURED CASHMERE BLEND KNIT SWEATER IVORY,109.95,jackets,WOMAN,Winter,Wool,Turkey
201335,Front of Store,No,clothing,No,874,Zara,PLEATED PRINTED DENIM OVERSHIRT SKY BLUE,59.99,sweaters,WOMAN,Autumn,Acrylic,China
201336,End-cap,Yes,clothing,No,1563,Zara,BASIC 100% WOOL SWEATER WHITE #3,25.95,jackets,WOMAN,Winter,Wool,China
201337,End-cap,Yes,clothing,Yes,1434,Zara,OVERSIZED POCKET JACKET OLIVE,32.95,jackets,WOMAN,Autumn,Cotton,Portugal
201338,Aisle,No,clothing,Yes,927,Zara,DOUBLE-BREASTED CONTRASTING PATCHES HOODED JACKET BURGUNDY,49.99,t-shirts,WOMAN,Autumn,Wool,China
201339,Front of Store,No,clothing,Yes,1052,Zara,TEXTURED COTTON - LINEN BLEND JACKET NAVY,25.95,jackets,WOMAN,Summer,Cotton,India
201340,End-cap,No,clothing,No,868,Zara,RIBBED WOOL BLEND KNIT SWEATER BEIGE,19.95,jackets,WOMAN,Autumn,Wool,India
201341,Aisle,Yes,clothing,Yes,1607,Zara,DOUBLE-BREASTED EMBROIDERED PATCH JACKET KHAKI,16.99,sweaters,WOMAN,Autumn,Polyester,India
201342,Aisle,No,clothing,No,656,Zara,HIGH-WAIST CROPPED OVERSHIRT GREY,49,jackets,MAN,Autumn,Acrylic,Pakistan
201343,End-cap,No,clothing,No,826,Zara,HIGH-WAIST FAUX SUEDE OVERSHIRT BROWN,64.99,jackets,WOMAN,Summer,Cotton,Bangladesh
201344,Aisle,Yes,clothing,No,1217,Zara,KNIT HOUNDSTOOTH SUIT JACKET WHITE,47.95,jackets,MAN,Autumn,Wool Blend,China
201345,Front of Store,No,clothing,No,826,Zara,QUILTED CABLE KNIT METALLIC SWEATER WHITE,45.99,jackets,WOMAN,Spring,Linen Blend,India
201346,Front of Store,No,clothing,Yes,937,Zara,ADHERENT STRIPES SNEAKERS BLACK,19,sweaters,WOMAN,Autumn,Polyester,Vietnam
201347,End-cap,Yes,clothing,Yes,1452,Zara,GATHERED WAIST KNIT SWEATER GREY,23.99,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
201348,End-cap,No,clothing,No,1028,Zara,HIGH-WAIST KNIT PEARL SWEATER STONE,19,jackets,WOMAN,Autumn,Wool,Bangladesh
201349,Aisle,No,clothing,No,728,Zara,KNIT RIPPED STRAIGHT FIT JEANS ECRU,25.99,shoes,MAN,Autumn,Wool Blend,China
201350,End-cap,Yes,clothing,No,1305,Zara,SEMI-SHEER KNIT SHIRT LIMITED EDITION BROWN,76.95,shoes,MAN,Winter,Wool Blend,Vietnam
201351,End-cap,Yes,clothing,No,1602,Zara,FAUX SHEARLING LINED SUEDE BOOTS BLACK,13.95,shoes,WOMAN,Winter,Polyester,Turkey
201352,End-cap,Yes,clothing,Yes,1524,Zara,RELAXED COTTON OVERSHIRT,25.95,jackets,WOMAN,Autumn,Wool,Bangladesh
201353,End-cap,Yes,clothing,No,1204,Zara,CASHMERE BLEND KNIT SWEATER BURGUNDY,50.99,sweaters,MAN,Autumn,Polyester,Bangladesh
201354,End-cap,Yes,clothing,Yes,1475,Zara,REGULAR SUEDE HIGH-TOPS KHAKI,43,jackets,MAN,Winter,Wool Blend,Morocco
201355,Front of Store,Yes,clothing,No,1292,Zara,TAILORED PATCH BOMBER JACKET STONE,21.99,jackets,MAN,Autumn,Polyester,Pakistan
201356,Aisle,Yes,clothing,Yes,1367,Zara,RELAXED TEXTURED SWEATER TAUPE,72.95,jackets,WOMAN,Winter,Wool Blend,China
201357,Front of Store,Yes,clothing,Yes,1641,Zara,SATIN FLEECE OVERSHIRT,38.95,jackets,WOMAN,Summer,Cotton,Bangladesh
201358,Aisle,Yes,clothing,Yes,1324,Zara,STRUCTURED TEXTURED JACKET STONE,59.99,shoes,WOMAN,Autumn,Acrylic,Vietnam
201359,End-cap,Yes,clothing,Yes,1483,Zara,TEXTURED DENIM JACKET LIMITED EDITION NAVY,19.95,t-shirts,MAN,Winter,Wool,Brazil
201360,Front of Store,No,clothing,Yes,968,Zara,RIBBED OVERSIZE FIT T-SHIRT TAUPE,28.99,t-shirts,MAN,Summer,Linen Blend,Bangladesh
201361,Aisle,No,clothing,No,858,Zara,STRUCTURED STRUCTURED TWILL OVERSHIRT,76.95,t-shirts,MAN,Summer,Linen Blend,Cambodia
201362,Aisle,Yes,clothing,Yes,1175,Zara,EMBROIDERED DOUBLE FACED JACKET TAUPE,61.95,t-shirts,WOMAN,Autumn,Cotton,Bangladesh
201363,End-cap,No,clothing,Yes,965,Zara,TEXTURED MULTIPIECE SNEAKERS SKY BLUE,31.99,sweaters,WOMAN,Summer,Linen,Bangladesh
201364,Aisle,No,clothing,No,1101,Zara,UTILITY OVERSHIRT,24.99,sweaters,WOMAN,Summer,Linen,Morocco
201365,Front of Store,No,clothing,No,804,Zara,STRIPED CROP KNIT SWEATER BURGUNDY,99.99,jackets,MAN,Winter,Wool,Cambodia
201366,Aisle,No,clothing,Yes,708,Zara,OVERSIZED LIGHTWEIGHT BOMBER JACKET TAUPE,45.99,jackets,MAN,Spring,Linen,China
201367,Front of Store,No,clothing,Yes,1029,Zara,TEXTURED GATHERED WAIST KNIT SWEATER BLACK,31,jackets,WOMAN,Winter,Wool,Turkey
201368,End-cap,No,clothing,No,942,Zara,STRETCH FAUX SHEARLING LINED SUEDE BOOTS SKY BLUE,25.95,jackets,WOMAN,Autumn,Wool Blend,Cambodia
201369,Aisle,Yes,clothing,Yes,1604,Zara,TEXTURED ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER GREY,26.99,jackets,MAN,Winter,Wool Blend,India
201370,Aisle,No,clothing,Yes,760,Zara,KNIT KNIT SWEATER WITH RIPS WHITE,119.99,sweaters,WOMAN,Autumn,Wool,Bangladesh
201371,End-cap,Yes,clothing,Yes,1517,Zara,HIGH-WAIST FAUX FUR JEWEL SWEATER GREY,24.95,jackets,WOMAN,Autumn,Wool,Bangladesh
201372,Aisle,Yes,clothing,Yes,1462,Zara,QUILTED COTTON - LINEN BLEND JACKET WHITE,50.95,t-shirts,WOMAN,Summer,Cotton,China
201373,Aisle,Yes,clothing,Yes,1455,Zara,REGULAR PURL KNIT SWEATER GREY,23,t-shirts,WOMAN,Autumn,Wool,Bangladesh
201374,Aisle,No,clothing,Yes,1081,Zara,RELAXED BAGGY FIT JEANS WHITE,21,jackets,WOMAN,Winter,Denim,China
201375,Aisle,Yes,clothing,No,1504,Zara,RIBBED LEATHER JACKET SAND,18.95,sweaters,MAN,Winter,Wool,Bangladesh
201376,Front of Store,Yes,clothing,No,1634,Zara,CROPPED 100% LINEN OVERSHIRT BLACK,52.99,t-shirts,WOMAN,Summer,Linen,India
201377,Front of Store,Yes,clothing,Yes,1379,Zara,TAILORED OVERSIZED BOMBER JACKET BEIGE,42.99,t-shirts,MAN,Summer,Linen,Spain
201378,Aisle,No,clothing,No,1091,Zara,TAILORED MULTIPIECE SNEAKERS SAND,42.99,sweaters,WOMAN,Winter,Wool Blend,China
201379,End-cap,No,clothing,Yes,745,Zara,FAUX LEATHER JACKET BLACK,85.95,jackets,MAN,Summer,Linen,Bangladesh
